url,course_name,rating,survey_count,Institution,Subject,Level,Language,Associated_skills,price,duration
https://www.edx.org/learn/computer-graphics/the-university-of-california-san-diego-computer-graphics,UCSanDiegoX: Computer Graphics,4.3 stars,11 ratings,UCSanDiegoX,Computer Science,Intermediate,English,"3D Computer Graphics, Autodesk 3DS Max (3D Graphics Software), Autodesk Maya, C++ (Programming Language), Computer-Aided Design, Development Environment, DirectX (Software), OpenGL, OpenGL Shading Language, Ray Tracing, Virtual Reality, Visual Impairment Education",$99 USD,6 weeks
https://www.edx.org/learn/health-wellness/ku-leuven-existential-well-being-counseling-a-person-centered-experiential-approach,KULeuvenX: Existential Well-being Counseling: A Person-centered Experiential Approach,4.8 stars,42 ratings,KULeuvenX,Humanities,Introductory,English,"Demonstration Skills, Empathy, Experiential Learning, Psychology, Psychotherapy, Research, Spirituality",$59 USD,12 weeks
https://www.edx.org/learn/professional-skills/catalyst-unconscious-bias-from-awareness-to-action,CatalystX: Unconscious Bias: From Awareness to Action,4.5 stars,35 ratings,CatalystX,Communication,Introductory,,"Business Strategies, Global Leadership, Innovation, Leadership",$59 USD,3 weeks
https://www.edx.org/learn/medicine/the-university-of-hong-kong-fundamentals-of-cariology,HKUx: Fundamentals of Cariology,2.6 stars,5 ratings,,,,,,$99 USD,4 weeks
https://www.edx.org/learn/health-wellness/ku-leuven-existential-well-being-counseling-a-person-centered-experiential-approach,KULeuvenX: Existential Well-being Counseling: A Person-centered Experiential Approach,4.8 stars,42 ratings,KULeuvenX,Humanities,Introductory,English,"Demonstration Skills, Empathy, Experiential Learning, Psychology, Psychotherapy, Research, Spirituality",$59 USD,12 weeks
https://www.edx.org/learn/professional-skills/catalyst-unconscious-bias-from-awareness-to-action,CatalystX: Unconscious Bias: From Awareness to Action,4.5 stars,35 ratings,CatalystX,Communication,Introductory,,"Business Strategies, Global Leadership, Innovation, Leadership",$59 USD,3 weeks
https://www.edx.org/learn/medicine/the-university-of-hong-kong-fundamentals-of-cariology,HKUx: Fundamentals of Cariology,2.6 stars,5 ratings,,,,,,$99 USD,4 weeks
https://www.edx.org/learn/design-thinking/the-university-of-queensland-design-thinking-and-creativity-for-innovation,UQx: Design Thinking and Creativity for Innovation,4.1 stars,18 ratings,UQx,Business & Management,Intermediate,,"Creative Problem-Solving, Creativity, Design Thinking, Innovation, Problem Solving",$119 USD,10 weeks
https://www.edx.org/learn/entrepreneurship/berklee-college-of-music-creativity-entrepreneurship,BerkleeX: Creativity & Entrepreneurship,4.6 stars,8 ratings,BerkleeX,Business & Management,Introductory,,"Career Development, Creative Entrepreneurship, Creativity, Prototyping",$59 USD,4 weeks
https://www.edx.org/learn/italian/wellesley-college-italian-language-and-culture-beginner-2023-2024,WellesleyX: Italian Language and Culture: Beginner (2025-2026),4.7 stars,185 ratings,WellesleyX,Language,Introductory,,"Grammar, Italian Language, Language Education, Mobile Devices, Podcasting, Pronunciation, Reading Comprehension, Vocabulary, Writing",$59 USD,12 weeks
https://www.edx.org/learn/rhetoric/harvard-university-rhetoric-the-art-of-persuasive-writing-and-public-speaking,HarvardX: Rhetoric: The Art of Persuasive Writing and Public Speaking,4.6 stars,361 ratings,HarvardX,Humanities,Introductory,,"Communications, Economics, Persuasive Communication, Persuasive Writing, Public Speaking, Rhetoric, Writing",$209 USD,8 weeks
https://www.edx.org/learn/game-design/hp-a-complete-guide-to-game-design,HP: A Complete Guide to Game Design,4.6 stars,109 ratings,HP,Computer Science,Introductory,,"Game Design, Innovation, Mechanics, Video Game Development, eSports, eSports Management",$5 USD,4 weeks
https://www.edx.org/learn/algorithms/stanford-university-algorithms-design-and-analysis-part-1,"StanfordOnline: Algorithms: Design and Analysis, Part 1",4.7 stars,13 ratings,StanfordOnline,Computer Science,Intermediate,English,"Algorithms, Bloom Filter, Computer Science, Data Structures, Divide And Conquer, Master Theorem, Matrix Multiplication",$189 USD,6 weeks
https://www.edx.org/learn/architecture/tokyo-institute-of-technology-japanese-architecture-and-structural-design,TokyoTechX: Japanese Architecture and Structural Design,4.5 stars,28 ratings,TokyoTechX,Architecture,Intermediate,English,"Aesthetics, Environmentalism, Metabolism, Roofing, Seismic Analysis, Seismic Retrofit, Seismology, Shear (Sheet Metal), Structural Engineering",$79 USD,5 weeks
https://www.edx.org/learn/product-design/the-university-of-maryland-college-park-product-design-prototyping-and-testing,"UMD, USMx: Product Design, Prototyping, and Testing",4.3 stars,54 ratings,"UMD, USMx",Business & Management,Introductory,English,"Concept Testing, Concurrent Engineering, Design Thinking, Engineering Design Process, Function Model, Industrial Design, Manufacturing Processes, Mass Customization, Modular Design, New Product Development, Persona (User Experience), Planning, Product Design, Product Management, Prototyping, Scrum (Software Development), User Experience, Wireframing",$249 USD,4 weeks
https://www.edx.org/learn/archaeology/harvard-university-pyramids-of-giza-ancient-egyptian-art-and-archaeology,HarvardX: Pyramids of Giza: Ancient Egyptian Art and Archaeology,4.8 stars,67 ratings,HarvardX,Art & Culture,Introductory,English,"3D Modeling, Archaeology",$219 USD,8 weeks
https://www.edx.org/learn/engineering/mathworks-introducing-engineering-system-design,MathWorks: Introduction to Engineering Design,4.7 stars,12 ratings,,,,,,$59 USD,1 weeks
https://www.edx.org/learn/engineering/delft-university-of-technology-facade-design-and-engineering-complexity-made-simple,DelftX: Façade design and engineering: complexity made simple,4.6 stars,37 ratings,DelftX,Architecture,Introductory,English,"Aesthetics, Construction, Renewable Energy, Research",$169 USD,6 weeks
https://www.edx.org/learn/design-thinking/rochester-institute-of-technology-design-thinking-fundamentals,RITx: Design Thinking Fundamentals,4.4 stars,14 ratings,RITx,Business & Management,Intermediate,,"Design Thinking, Innovation",$337 USD,6 weeks
https://www.edx.org/learn/rhetoric/harvard-university-rhetoric-the-art-of-persuasive-writing-and-public-speaking,HarvardX: Rhetoric: The Art of Persuasive Writing and Public Speaking,4.6 stars,361 ratings,HarvardX,Humanities,Introductory,,"Communications, Economics, Persuasive Communication, Persuasive Writing, Public Speaking, Rhetoric, Writing",$209 USD,8 weeks
https://www.edx.org/learn/game-design/hp-a-complete-guide-to-game-design,HP: A Complete Guide to Game Design,4.6 stars,109 ratings,HP,Computer Science,Introductory,,"Game Design, Innovation, Mechanics, Video Game Development, eSports, eSports Management",$5 USD,4 weeks
https://www.edx.org/learn/algorithms/stanford-university-algorithms-design-and-analysis-part-1,"StanfordOnline: Algorithms: Design and Analysis, Part 1",4.7 stars,13 ratings,StanfordOnline,Computer Science,Intermediate,English,"Algorithms, Bloom Filter, Computer Science, Data Structures, Divide And Conquer, Master Theorem, Matrix Multiplication",$189 USD,6 weeks
https://www.edx.org/learn/architecture/tokyo-institute-of-technology-japanese-architecture-and-structural-design,TokyoTechX: Japanese Architecture and Structural Design,4.5 stars,28 ratings,TokyoTechX,Architecture,Intermediate,English,"Aesthetics, Environmentalism, Metabolism, Roofing, Seismic Analysis, Seismic Retrofit, Seismology, Shear (Sheet Metal), Structural Engineering",$79 USD,5 weeks
https://www.edx.org/learn/product-design/the-university-of-maryland-college-park-product-design-prototyping-and-testing,"UMD, USMx: Product Design, Prototyping, and Testing",4.3 stars,54 ratings,"UMD, USMx",Business & Management,Introductory,English,"Concept Testing, Concurrent Engineering, Design Thinking, Engineering Design Process, Function Model, Industrial Design, Manufacturing Processes, Mass Customization, Modular Design, New Product Development, Persona (User Experience), Planning, Product Design, Product Management, Prototyping, Scrum (Software Development), User Experience, Wireframing",$249 USD,4 weeks
https://www.edx.org/learn/archaeology/harvard-university-pyramids-of-giza-ancient-egyptian-art-and-archaeology,HarvardX: Pyramids of Giza: Ancient Egyptian Art and Archaeology,4.8 stars,67 ratings,HarvardX,Art & Culture,Introductory,English,"3D Modeling, Archaeology",$219 USD,8 weeks
https://www.edx.org/learn/engineering/mathworks-introducing-engineering-system-design,MathWorks: Introduction to Engineering Design,4.7 stars,12 ratings,,,,,,$59 USD,1 weeks
https://www.edx.org/learn/engineering/delft-university-of-technology-facade-design-and-engineering-complexity-made-simple,DelftX: Façade design and engineering: complexity made simple,4.6 stars,37 ratings,DelftX,Architecture,Introductory,English,"Aesthetics, Construction, Renewable Energy, Research",$169 USD,6 weeks
https://www.edx.org/learn/design-thinking/rochester-institute-of-technology-design-thinking-fundamentals,RITx: Design Thinking Fundamentals,4.4 stars,14 ratings,RITx,Business & Management,Intermediate,,"Design Thinking, Innovation",$337 USD,6 weeks
https://www.edx.org/learn/engineering/university-of-british-columbia-harnessing-ai-for-digital-media-creation,UBCx: Harnessing AI for Digital Media Creation,This course may be eligible for .5 credit for a University of British Columbia Extended Learning Micro-certificate in AI and Cloud Strategy: Fundamentals.,"For more information, contact ubcxsupport.exl@ubc.ca.",UBCx,Engineering,Introductory,English,"Artificial Intelligence, Cloud Strategy, Content Creation, Content Marketing, Creativity, Instagram, Podcasting, Social Media Planning, Storytelling, TikTok",,1 weeks
https://www.edx.org/learn/design-thinking/university-of-maryland-global-campus-instructional-design-digital-media-new-tools-and-technology,"UMGC, USMx: Instructional Design: Digital Media, New Tools and Technology",4.2 stars,43 ratings,"UMGC, USMx",Education & Teacher Training,Intermediate,English,"Animations, Content Creation, Design And Technology, Digital Content, Digital Video, Emerging Technologies, Instructional Design, Integration, Interactive Learning, Learning Design, Literacy, Online Teaching, Social Media, Storyboarding, Visual Design, Web Accessibility Testing, Web Design",$299 USD,8 weeks
https://www.edx.org/learn/engineering/university-of-british-columbia-exploring-generative-ai-for-personalized-user-experiences,UBCx: Exploring Generative AI for Personalized User Experiences,This course may be eligible for .5 credit for a University of British Columbia Extended Learning Micro-certificate in AI and Cloud Strategy: Fundamentals.,"For more information, contact ubcxsupport.exl@ubc.ca.",UBCx,Engineering,Introductory,English,"Artificial Intelligence, Cloud Strategy, Content Creation, Digital Marketing, Marketing, Podcasting, Social Media, Social Media Management, TikTok",,2 weeks
https://www.edx.org/learn/brand-engagement/curtin-university-digital-branding-and-engagement,CurtinX: Digital Branding and Engagement,4.5 stars,14 ratings,CurtinX,Communication,Intermediate,,"Brand Awareness, Branding, Business Modeling, Digital Brand Engagement, Digital Content Delivery, Marketing",$99 USD,4 weeks
https://www.edx.org/learn/education-teacher-training/hp-hp-digital-skills-for-educators-microsoft-office,HP: HP Digital Skills for Educators – Microsoft 365 Copilot,Develop a foundational knowledge of Technology and Computers,Learn essential practices to protect their Privacy & Security in a digital world,HP,Education & Teacher Training,Introductory,English,"Auditing, Computer Literacy, Digital Literacy, Digital Skills, Microsoft 365, Microsoft Office, Self-Discipline, Teaching, Time Management, Workflow Management",$5 USD,8 weeks
https://www.edx.org/learn/education-teacher-training/hp-hp-digital-skills-for-educators-google-workspace,HP: HP Digital Skills for Educators – Google Workspace,Develop a foundational knowledge of Technology and Computers,Learn essential practices to protect their Privacy & Security in a digital world,HP,Education & Teacher Training,Introductory,English,"Auditing, Computer Literacy, Digital Literacy, Digital Skills, Google Tools, Google Workspace, Self-Discipline, Teaching, Time Management, Workflow Management",$5 USD,8 weeks
https://www.edx.org/learn/design/lci-education-introduction-to-illustrator,LCIEducation: Introduction to Illustrator,4.0 stars,5 ratings,,,,,,$99 USD,4 weeks
https://www.edx.org/learn/education-teacher-training/hp-hp-ai-teacher-academy-part-1-modules-1-3-2,HP: HP AI Teacher Academy,4.4 stars,7 ratings,HP,Education & Teacher Training,Introductory,English,"Artificial Intelligence, Auditing, Ethical Responsibility, Literacy, Self-Discipline, Teaching, Time Management",$5 USD,3 weeks
https://www.edx.org/learn/engineering/university-of-british-columbia-harnessing-ai-for-digital-media-creation,UBCx: Harnessing AI for Digital Media Creation,This course may be eligible for .5 credit for a University of British Columbia Extended Learning Micro-certificate in AI and Cloud Strategy: Fundamentals.,"For more information, contact ubcxsupport.exl@ubc.ca.",UBCx,Engineering,Introductory,English,"Artificial Intelligence, Cloud Strategy, Content Creation, Content Marketing, Creativity, Instagram, Podcasting, Social Media Planning, Storytelling, TikTok",,1 weeks
https://www.edx.org/learn/design-thinking/university-of-maryland-global-campus-instructional-design-digital-media-new-tools-and-technology,"UMGC, USMx: Instructional Design: Digital Media, New Tools and Technology",4.2 stars,43 ratings,"UMGC, USMx",Education & Teacher Training,Intermediate,English,"Animations, Content Creation, Design And Technology, Digital Content, Digital Video, Emerging Technologies, Instructional Design, Integration, Interactive Learning, Learning Design, Literacy, Online Teaching, Social Media, Storyboarding, Visual Design, Web Accessibility Testing, Web Design",$299 USD,8 weeks
https://www.edx.org/learn/engineering/university-of-british-columbia-exploring-generative-ai-for-personalized-user-experiences,UBCx: Exploring Generative AI for Personalized User Experiences,This course may be eligible for .5 credit for a University of British Columbia Extended Learning Micro-certificate in AI and Cloud Strategy: Fundamentals.,"For more information, contact ubcxsupport.exl@ubc.ca.",UBCx,Engineering,Introductory,English,"Artificial Intelligence, Cloud Strategy, Content Creation, Digital Marketing, Marketing, Podcasting, Social Media, Social Media Management, TikTok",,2 weeks
https://www.edx.org/learn/brand-engagement/curtin-university-digital-branding-and-engagement,CurtinX: Digital Branding and Engagement,4.5 stars,14 ratings,CurtinX,Communication,Intermediate,,"Brand Awareness, Branding, Business Modeling, Digital Brand Engagement, Digital Content Delivery, Marketing",$99 USD,4 weeks
https://www.edx.org/learn/education-teacher-training/hp-hp-digital-skills-for-educators-microsoft-office,HP: HP Digital Skills for Educators – Microsoft 365 Copilot,Develop a foundational knowledge of Technology and Computers,Learn essential practices to protect their Privacy & Security in a digital world,HP,Education & Teacher Training,Introductory,English,"Auditing, Computer Literacy, Digital Literacy, Digital Skills, Microsoft 365, Microsoft Office, Self-Discipline, Teaching, Time Management, Workflow Management",$5 USD,8 weeks
https://www.edx.org/learn/education-teacher-training/hp-hp-digital-skills-for-educators-google-workspace,HP: HP Digital Skills for Educators – Google Workspace,Develop a foundational knowledge of Technology and Computers,Learn essential practices to protect their Privacy & Security in a digital world,HP,Education & Teacher Training,Introductory,English,"Auditing, Computer Literacy, Digital Literacy, Digital Skills, Google Tools, Google Workspace, Self-Discipline, Teaching, Time Management, Workflow Management",$5 USD,8 weeks
https://www.edx.org/learn/design/lci-education-introduction-to-illustrator,LCIEducation: Introduction to Illustrator,4.0 stars,5 ratings,,,,,,$99 USD,4 weeks
https://www.edx.org/learn/education-teacher-training/hp-hp-ai-teacher-academy-part-1-modules-1-3-2,HP: HP AI Teacher Academy,4.4 stars,7 ratings,HP,Education & Teacher Training,Introductory,English,"Artificial Intelligence, Auditing, Ethical Responsibility, Literacy, Self-Discipline, Teaching, Time Management",$5 USD,3 weeks
https://www.edx.org/learn/computer-graphics/the-university-of-california-san-diego-computer-graphics,UCSanDiegoX: Computer Graphics,4.3 stars,11 ratings,UCSanDiegoX,Computer Science,Intermediate,English,"3D Computer Graphics, Autodesk 3DS Max (3D Graphics Software), Autodesk Maya, C++ (Programming Language), Computer-Aided Design, Development Environment, DirectX (Software), OpenGL, OpenGL Shading Language, Ray Tracing, Virtual Reality, Visual Impairment Education",$99 USD,6 weeks
